kode_kemendagri,nama_clean,tahun,bulan,precipitation_sum_mm,rain_sum_mm,precipitation_hours_total,rainy_days,heavy_rain_days_50mm,max_daily_precipitation_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,soil_moisture_0_to_7cm_avg,rain_intensity_mm_per_hour_avg
3209,KABUPATEN CIREBON,2018,6,15.0,15.0,55.0,15,0,7.7,51.1,4.4623333333333335,0.06288611111111111,0.18866666666666665
3209,KABUPATEN CIREBON,2018,7,0.3,0.3,3.0,1,0,0.3,53.3,5.266774193548388,0.03278225806451613,0.09999999999999999
3209,KABUPATEN CIREBON,2018,8,2.4,2.4,15.0,7,0,0.7,53.6,5.567096774193548,0.01392741935483871,0.16428571428571428
3209,KABUPATEN CIREBON,2018,9,5.0,5.0,26.0,8,0,1.7,55.1,5.783666666666666,0.03925694444444445,0.166765873015873
3209,KABUPATEN CIREBON,2018,10,14.2,14.2,67.0,20,0,3.1,51.5,5.704516129032259,0.05245698924731183,0.17297222222222225
3209,KABUPATEN CIREBON,2018,11,201.1,201.1,221.0,27,0,24.5,46.8,4.349,0.20656805555555555,0.848156632462188
3209,KABUPATEN CIREBON,2018,12,430.9,430.9,369.0,31,1,80.8,34.2,3.621935483870968,0.29707795698924727,1.1205776199309823
3209,KABUPATEN CIREBON,2019,1,434.8,434.8,357.0,31,1,75.1,54.7,3.3680645161290323,0.3079341397849462,1.1867801488265974
3209,KABUPATEN CIREBON,2019,2,510.5,510.5,354.0,28,3,64.1,35.6,3.6210714285714287,0.30983482142857144,1.2656504353213498
3209,KABUPATEN CIREBON,2019,3,452.5,452.5,352.0,31,1,53.0,43.2,3.3167741935483868,0.3042836021505376,1.190530732971435
3209,KABUPATEN CIREBON,2019,4,539.1,539.1,300.0,28,3,62.6,36.0,3.65,0.29415,1.7995948355905647
3209,KABUPATEN CIREBON,2019,5,52.7,52.7,132.0,22,0,15.0,45.4,4.216129032258064,0.16414247311827956,0.3183805588351043
3209,KABUPATEN CIREBON,2019,6,4.0,4.0,18.0,6,0,1.2,48.2,4.846333333333333,0.02051666666666667,0.21499999999999997
3209,KABUPATEN CIREBON,2019,7,3.0,3.0,12.0,5,0,1.5,50.4,5.252903225806452,0.0037876344086021506,0.20166666666666666
3209,KABUPATEN CIREBON,2019,8,0.39999999999999997,0.39999999999999997,3.0,2,0,0.3,53.3,5.6658064516129025,0.0028360215053763443,0.125
3209,KABUPATEN CIREBON,2019,9,1.5,1.5,12.0,5,0,0.5,56.2,6.048,0.007573611111111112,0.125
3209,KABUPATEN CIREBON,2019,10,6.4,6.4,42.0,14,0,1.0,55.4,6.251612903225807,0.007833333333333333,0.14023809523809525
3209,KABUPATEN CIREBON,2019,11,45.900000000000006,45.900000000000006,112.0,23,0,16.1,59.8,5.316333333333334,0.050506944444444445,0.3195774515339734
3209,KABUPATEN CIREBON,2019,12,440.3,440.3,321.0,31,2,143.8,40.3,3.931935483870968,0.22472715053763442,1.1923351948494265
3209,KABUPATEN CIREBON,2020,1,746.9,746.9,420.0,31,4,181.1,49.7,3.386451612903226,0.3066760752688172,1.4724593000944561
3209,KABUPATEN CIREBON,2020,2,562.3,562.3,448.0,29,1,55.0,56.5,3.1551724137931036,0.3099468390804598,1.232429174993897
3209,KABUPATEN CIREBON,2020,3,473.9,473.9,366.0,31,0,38.0,43.9,3.491612903225806,0.29867607526881723,1.3102042460934649
3209,KABUPATEN CIREBON,2020,4,643.5,643.5,297.0,29,2,194.3,43.2,3.4819999999999998,0.27729305555555556,1.5643265065328296
3209,KABUPATEN CIREBON,2020,5,145.1,145.1,231.0,27,0,16.1,37.1,3.3970967741935483,0.21409139784946238,0.5806689503911726
3209,KABUPATEN CIREBON,2020,6,41.7,41.7,92.0,21,0,14.0,44.6,4.083666666666667,0.08961250000000001,0.3595454545454545
3209,KABUPATEN CIREBON,2020,7,26.400000000000002,26.400000000000002,63.0,17,0,14.8,48.6,4.757096774193548,0.0732244623655914,0.27272875816993464
3209,KABUPATEN CIREBON,2020,8,12.0,12.0,57.0,15,0,2.8,54.7,5.268387096774194,0.051301075268817206,0.21900000000000003
3209,KABUPATEN CIREBON,2020,9,12.6,12.6,37.0,10,0,7.3,55.4,5.970666666666667,0.062212500000000004,0.20675000000000004
3209,KABUPATEN CIREBON,2020,10,146.0,146.0,154.0,26,0,37.0,63.0,4.747741935483871,0.1384516129032258,0.5507101712390174
3209,KABUPATEN CIREBON,2020,11,239.70000000000002,239.70000000000002,204.0,28,0,49.6,47.9,4.3516666666666675,0.18970555555555554,0.8481471702900274
3209,KABUPATEN CIREBON,2020,12,505.59999999999997,505.59999999999997,473.0,31,2,71.0,63.7,3.251290322580645,0.2974341397849462,1.0855749313964884
3209,KABUPATEN CIREBON,2021,1,612.7,612.7,455.0,31,1,145.7,66.6,2.783548387096774,0.3037903225806452,1.311106181088215
3209,KABUPATEN CIREBON,2021,2,524.7,524.7,434.0,28,2,78.0,58.3,2.899285714285714,0.31057142857142855,1.1157693304594567
3209,KABUPATEN CIREBON,2021,3,441.8,441.8,364.0,31,1,55.2,43.9,3.6306451612903223,0.30128225806451614,1.131533429535277
3209,KABUPATEN CIREBON,2021,4,179.8,179.8,211.0,28,0,31.4,61.2,3.9733333333333336,0.23671805555555556,0.7238203463203465
3209,KABUPATEN CIREBON,2021,5,82.69999999999999,82.69999999999999,188.0,28,0,32.3,41.0,3.9341935483870967,0.14336693548387097,0.3316420385170385
3209,KABUPATEN CIREBON,2021,6,117.3,117.3,169.0,27,0,19.5,42.5,3.5376666666666665,0.14428333333333335,0.5788358452247342
3209,KABUPATEN CIREBON,2021,7,10.1,10.1,49.0,14,0,3.4,46.1,4.54258064516129,0.0770739247311828,0.18375850340136055
3209,KABUPATEN CIREBON,2021,8,24.4,24.4,54.0,17,0,9.5,56.5,5.118064516129032,0.07120161290322581,0.3675490196078431
3209,KABUPATEN CIREBON,2021,9,41.3,41.3,82.0,19,0,12.8,59.0,5.463333333333334,0.0642875,0.33412280701754393
3209,KABUPATEN CIREBON,2021,10,96.3,96.3,122.0,24,0,19.3,47.2,5.22258064516129,0.11046505376344086,0.6575727513227513
3209,KABUPATEN CIREBON,2021,11,479.9,479.9,323.0,30,2,75.4,36.4,3.6733333333333333,0.26611944444444446,1.3742147767379966
3209,KABUPATEN CIREBON,2021,12,557.7,557.7,370.0,31,0,49.0,45.7,3.4048387096774193,0.3078615591397849,1.511313999677687
3209,KABUPATEN CIREBON,2022,1,356.4,356.4,323.0,30,0,43.2,49.7,3.7338709677419355,0.29025537634408605,1.0553141847259495
3209,KABUPATEN CIREBON,2022,2,327.0,327.0,276.0,28,0,39.4,55.1,3.4907142857142857,0.3000386904761904,1.2809666844593317
3209,KABUPATEN CIREBON,2022,3,424.3,424.3,286.0,30,0,45.6,46.1,3.9587096774193546,0.29709005376344083,1.465179321223439
3209,KABUPATEN CIREBON,2022,4,251.1,251.1,213.0,28,0,28.5,35.3,3.835666666666667,0.2372041666666667,1.0871756616399473
3209,KABUPATEN CIREBON,2022,5,119.4,119.4,186.0,29,0,14.9,38.5,3.6993548387096777,0.21628225806451612,0.6012265365916484
3209,KABUPATEN CIREBON,2022,6,100.8,100.8,140.0,26,0,12.3,38.5,3.572,0.20270694444444445,0.6702503052503052
3209,KABUPATEN CIREBON,2022,7,71.8,71.8,86.0,17,0,25.1,44.6,4.281935483870968,0.108747311827957,0.5022222222222222
3209,KABUPATEN CIREBON,2022,8,26.900000000000002,26.900000000000002,77.0,23,0,5.2,45.0,5.0683870967741935,0.06646774193548387,0.32219461697722573
3209,KABUPATEN CIREBON,2022,9,75.3,75.3,101.0,20,0,27.0,47.2,5.174,0.09504027777777777,0.5641297313797313
3209,KABUPATEN CIREBON,2022,10,325.1,325.1,285.0,31,0,35.7,43.2,3.944516129032258,0.2571572580645161,1.0944197869562344
3209,KABUPATEN CIREBON,2022,11,411.9,411.9,307.0,29,0,36.8,42.1,3.713,0.2810486111111111,1.2809230137678413
3209,KABUPATEN CIREBON,2022,12,429.3,429.3,318.0,31,2,53.5,61.2,3.5906451612903227,0.2972782258064516,1.214070576798281
3209,KABUPATEN CIREBON,2023,1,349.0,349.0,307.0,31,0,23.4,53.3,3.7183870967741934,0.2944731182795699,1.1449986617325323
3209,KABUPATEN CIREBON,2023,2,387.0,387.0,349.0,27,0,40.3,60.8,3.0417857142857145,0.29541666666666666,1.1618924168016875
3209,KABUPATEN CIREBON,2023,3,371.6,371.6,289.0,30,0,32.0,49.0,3.9396774193548385,0.27744220430107525,1.2866614034114034
3209,KABUPATEN CIREBON,2023,4,270.7,270.7,228.0,29,0,35.5,32.4,4.032,0.23856944444444445,1.0649106831865454
3209,KABUPATEN CIREBON,2023,5,72.6,72.6,121.0,22,0,25.3,40.0,4.148709677419355,0.15241532258064516,0.3837669716646989
3209,KABUPATEN CIREBON,2023,6,51.199999999999996,51.199999999999996,111.0,24,0,12.2,41.4,4.187,0.11876805555555556,0.3256218434343434
3209,KABUPATEN CIREBON,2023,7,24.4,24.4,33.0,9,0,14.7,42.8,4.6009677419354835,0.07810752688172044,0.5111111111111112
3209,KABUPATEN CIREBON,2023,8,1.5,1.5,10.0,6,0,0.8,51.1,5.450645161290322,0.060525537634408606,0.12777777777777777
3209,KABUPATEN CIREBON,2023,9,1.7,1.7,9.0,5,0,0.7,50.0,6.139666666666667,0.062143055555555556,0.16666666666666666
3209,KABUPATEN CIREBON,2023,10,15.299999999999999,15.299999999999999,43.0,13,0,3.8,50.8,6.143225806451613,0.06767069892473118,0.29000000000000004
3209,KABUPATEN CIREBON,2023,11,124.4,124.4,155.0,27,0,14.9,43.2,5.028666666666667,0.12555555555555556,0.7459839132061354
3209,KABUPATEN CIREBON,2023,12,126.9,126.9,183.0,30,0,21.9,42.1,4.680967741935484,0.1789704301075269,0.6431732804232804
3209,KABUPATEN CIREBON,2024,1,420.1,420.1,342.0,31,1,60.2,44.3,3.63741935483871,0.28466129032258064,1.1512130332244181
3209,KABUPATEN CIREBON,2024,2,467.1,467.1,334.0,29,0,34.6,43.2,3.855862068965517,0.30794827586206897,1.4266016266244461
3209,KABUPATEN CIREBON,2024,3,369.9,369.9,292.0,30,0,44.1,62.6,3.995483870967742,0.26993413978494624,1.0974227207977207
3209,KABUPATEN CIREBON,2024,4,155.8,155.8,198.0,30,0,23.0,36.0,4.099333333333333,0.22948055555555555,0.60928139289904
3209,KABUPATEN CIREBON,2024,5,67.1,67.1,73.0,16,0,30.7,47.5,4.4799999999999995,0.09028360215053764,0.5586118538324419
3209,KABUPATEN CIREBON,2024,6,47.4,47.4,82.0,22,0,9.1,40.7,4.211,0.08220694444444444,0.5147673160173161
3209,KABUPATEN CIREBON,2024,7,82.1,82.1,56.0,8,0,29.2,44.3,4.5364516129032255,0.12021102150537634,1.0805208333333332
3209,KABUPATEN CIREBON,2024,8,4.1000000000000005,4.1000000000000005,10.0,5,0,2.7,45.0,5.492903225806452,0.05946236559139785,0.30500000000000005
3209,KABUPATEN CIREBON,2024,9,44.699999999999996,44.699999999999996,60.0,12,0,10.9,46.8,5.466666666666667,0.09714583333333333,0.5933101851851851
3209,KABUPATEN CIREBON,2024,10,46.2,46.2,90.0,24,0,13.6,51.5,5.775161290322581,0.09099596774193548,0.3340972222222222
3209,KABUPATEN CIREBON,2024,11,312.5,312.5,231.0,30,0,32.7,43.9,4.239,0.1832138888888889,1.2783705646205645
3209,KABUPATEN CIREBON,2024,12,448.0,448.0,344.0,31,0,43.7,47.9,3.4335483870967742,0.2777379032258065,1.2570189244108476
3209,KABUPATEN CIREBON,2025,1,497.3,497.3,389.0,31,1,50.7,57.2,3.4770967741935483,0.28880107526881715,1.322961532265893
3209,KABUPATEN CIREBON,2025,2,466.90000000000003,466.90000000000003,369.0,28,0,30.0,63.7,3.6860714285714287,0.2933452380952381,1.2486421497503428
3209,KABUPATEN CIREBON,2025,3,363.3,363.3,264.0,30,0,33.4,51.5,3.8203225806451617,0.2869543010752688,1.3807210659710656
3209,KABUPATEN CIREBON,2025,4,332.7,332.7,230.0,29,1,50.4,34.9,3.893,0.2771722222222222,1.19315174767761
3209,KABUPATEN CIREBON,2025,5,235.4,235.4,236.0,30,0,25.5,34.9,3.525483870967742,0.24025,0.848203833203833
3209,KABUPATEN CIREBON,2025,6,62.400000000000006,62.400000000000006,102.0,21,0,16.5,53.3,3.8336666666666663,0.1297986111111111,0.4362311894454751
3209,KABUPATEN CIREBON,2025,7,39.3,39.3,60.0,16,0,12.2,42.1,4.421935483870967,0.06473387096774193,0.555625
3209,KABUPATEN CIREBON,2025,8,71.9,71.9,115.0,24,0,22.3,46.1,4.5438709677419356,0.05976881720430108,0.49139524827024816
3209,KABUPATEN CIREBON,2025,9,51.699999999999996,51.699999999999996,80.0,21,0,21.2,55.4,5.299333333333333,0.04173888888888889,0.38346560846560845
3209,KABUPATEN CIREBON,2025,10,211.2,211.2,151.0,22,0,36.3,52.2,5.047741935483871,0.11764112903225807,1.1162273711137347
3209,KABUPATEN CIREBON,2025,11,328.4,328.4,275.0,28,0,44.3,42.5,3.966666666666667,0.2631291666666667,1.0592831667986948
3209,KABUPATEN CIREBON,2025,12,394.7,394.7,303.0,31,0,35.0,52.6,3.857741935483871,0.2847795698924731,1.352043573651733
3210,KABUPATEN MAJALENGKA,2012,1,369.6,369.6,439.0,31,0,32.0,72.7,2.8970967741935483,0.4319717741935484,0.8629698824782933
3210,KABUPATEN MAJALENGKA,2012,2,508.3,508.3,387.0,29,1,56.9,34.2,3.483103448275862,0.43078735632183907,1.2468585194166153
3210,KABUPATEN MAJALENGKA,2012,3,308.8,308.8,336.0,31,0,23.8,60.8,3.3212903225806456,0.4280913978494624,0.8997455475990879
3210,KABUPATEN MAJALENGKA,2012,4,281.2,281.2,244.0,27,0,30.2,34.9,3.6109999999999998,0.41937083333333336,1.1728038259247409
3210,KABUPATEN MAJALENGKA,2012,5,113.60000000000001,113.60000000000001,124.0,22,0,22.8,37.1,3.706451612903226,0.3810658602150538,0.661881943813762
3210,KABUPATEN MAJALENGKA,2012,6,131.0,131.0,108.0,14,1,75.3,34.9,3.4366666666666665,0.35280833333333333,0.7561425479282623
3210,KABUPATEN MAJALENGKA,2012,7,5.8,5.8,17.0,6,0,2.4,40.3,4.103870967741935,0.20116801075268817,0.3444444444444444
3210,KABUPATEN MAJALENGKA,2012,8,1.2,1.2,6.0,4,0,0.4,41.8,4.796451612903225,0.15740860215053765,0.23333333333333334
3210,KABUPATEN MAJALENGKA,2012,9,2.5,2.5,12.0,7,0,1.5,42.8,5.233666666666666,0.1609513888888889,0.17142857142857146
3210,KABUPATEN MAJALENGKA,2012,10,49.1,49.1,87.0,24,0,18.2,40.0,5.001290322580645,0.20854301075268816,0.3945247113997115
3210,KABUPATEN MAJALENGKA,2012,11,247.5,247.5,242.0,30,0,29.2,36.0,3.7239999999999998,0.3769430555555556,1.0231415343915342
3210,KABUPATEN MAJALENGKA,2012,12,639.2,639.2,405.0,31,1,84.0,34.6,3.085806451612903,0.4323978494623656,1.5643040443111598
3210,KABUPATEN MAJALENGKA,2013,1,349.5,349.5,384.0,31,0,24.4,54.4,2.742903225806452,0.43373387096774196,0.9027923950225665
3210,KABUPATEN MAJALENGKA,2013,2,346.7,346.7,290.0,28,0,36.2,54.7,3.2075,0.4278407738095238,1.209856012791252
3210,KABUPATEN MAJALENGKA,2013,3,394.4,394.4,315.0,31,0,29.0,49.7,3.684516129032258,0.4296814516129032,1.2448125635696794
3210,KABUPATEN MAJALENGKA,2013,4,375.9,375.9,346.0,30,0,44.6,34.2,3.1173333333333333,0.4283222222222222,0.9991279069371175
3210,KABUPATEN MAJALENGKA,2013,5,263.9,263.9,283.0,30,0,22.4,37.4,3.1503225806451614,0.4179287634408602,0.9273425284457891
3210,KABUPATEN MAJALENGKA,2013,6,194.7,194.7,267.0,30,0,26.4,34.9,2.8313333333333333,0.4149847222222222,0.5728499101660867
3210,KABUPATEN MAJALENGKA,2013,7,165.0,165.0,217.0,22,0,36.3,40.7,3.047741935483871,0.4085994623655914,0.6538579021859073
3210,KABUPATEN MAJALENGKA,2013,8,6.4,6.4,24.0,8,0,1.8,39.2,4.476129032258064,0.2355470430107527,0.28250000000000003
3210,KABUPATEN MAJALENGKA,2013,9,7.199999999999999,7.199999999999999,19.0,7,0,3.3,40.0,5.321,0.1716541666666667,0.30068027210884357
3210,KABUPATEN MAJALENGKA,2013,10,94.0,94.0,89.0,19,0,17.9,46.1,4.929677419354839,0.253880376344086,0.8725396825396825
3210,KABUPATEN MAJALENGKA,2013,11,214.4,214.4,232.0,28,0,25.1,43.6,3.862,0.3901541666666667,0.8965343832754546
3210,KABUPATEN MAJALENGKA,2013,12,435.6,435.6,390.0,31,1,54.3,36.7,2.859677419354839,0.4287997311827957,1.025575872428958
3210,KABUPATEN MAJALENGKA,2014,1,384.9,384.9,398.0,31,0,32.6,52.6,2.835483870967742,0.43081720430107523,0.9691599267135528
3210,KABUPATEN MAJALENGKA,2014,2,247.5,247.5,316.0,28,0,27.7,45.7,3.111785714285714,0.4253214285714285,0.7218223604924733
3210,KABUPATEN MAJALENGKA,2014,3,351.1,351.1,307.0,31,0,29.2,40.3,3.5961290322580646,0.4300967741935484,1.1395640381124252
3210,KABUPATEN MAJALENGKA,2014,4,332.5,332.5,264.0,30,0,33.7,39.2,3.628333333333333,0.42659305555555554,1.2375330241653775
3210,KABUPATEN MAJALENGKA,2014,5,140.7,140.7,162.0,29,0,12.9,34.2,3.6719354838709677,0.41090188172043013,0.9124698960043787
3210,KABUPATEN MAJALENGKA,2014,6,141.20000000000002,141.20000000000002,154.0,22,0,23.6,29.2,3.3033333333333332,0.39620833333333333,0.7826996866769594
3210,KABUPATEN MAJALENGKA,2014,7,62.9,62.9,91.0,20,0,28.1,34.2,3.4638709677419355,0.3607298387096774,0.43872619047619044
3210,KABUPATEN MAJALENGKA,2014,8,9.4,9.4,25.0,9,0,5.2,38.2,4.540322580645161,0.2307177419354839,0.3455555555555556
3210,KABUPATEN MAJALENGKA,2014,9,2.0,2.0,13.0,5,0,1.0,42.8,5.556666666666667,0.161725,0.15999999999999998
3210,KABUPATEN MAJALENGKA,2014,10,15.200000000000001,15.200000000000001,54.0,18,0,4.7,44.6,5.458709677419355,0.1720470430107527,0.24407407407407408
3210,KABUPATEN MAJALENGKA,2014,11,247.6,247.6,203.0,26,0,29.9,37.4,4.213,0.3403375,1.171360098235098
3210,KABUPATEN MAJALENGKA,2014,12,473.2,473.2,443.0,31,1,55.5,36.0,2.9470967741935485,0.4297741935483871,1.0653468569833384
3210,KABUPATEN MAJALENGKA,2015,1,350.1,350.1,343.0,30,0,28.6,45.0,3.2293548387096775,0.42810752688172043,0.989745784408828
3210,KABUPATEN MAJALENGKA,2015,2,447.2,447.2,339.0,28,2,72.1,41.0,3.330714285714286,0.4274345238095238,1.1103361198638453
3210,KABUPATEN MAJALENGKA,2015,3,386.8,386.8,357.0,30,0,36.8,48.2,3.2235483870967743,0.4309784946236559,1.057554698037115
3210,KABUPATEN MAJALENGKA,2015,4,473.3,473.3,352.0,30,0,49.9,40.3,3.1510000000000002,0.4304777777777778,1.3283785201153617
3210,KABUPATEN MAJALENGKA,2015,5,73.9,73.9,113.0,17,0,15.0,32.4,3.845806451612903,0.35618682795698925,0.6133055468176575
3210,KABUPATEN MAJALENGKA,2015,6,39.8,39.8,62.0,11,0,11.2,40.0,4.048333333333334,0.2650513888888889,0.4965656565656565
3210,KABUPATEN MAJALENGKA,2015,7,6.3,6.3,29.0,8,0,2.2,40.0,4.26741935483871,0.17198521505376343,0.1905952380952381
3210,KABUPATEN MAJALENGKA,2015,8,0.6000000000000001,0.6000000000000001,4.0,4,0,0.2,41.4,5.035161290322581,0.15963978494623654,0.15
3210,KABUPATEN MAJALENGKA,2015,9,1.2000000000000002,1.2000000000000002,7.0,5,0,0.4,42.8,5.651666666666667,0.15560000000000002,0.18000000000000002
3210,KABUPATEN MAJALENGKA,2015,10,13.1,13.1,32.0,11,0,8.1,45.4,5.972258064516129,0.1774516129032258,0.28030303030303033
3210,KABUPATEN MAJALENGKA,2015,11,245.5,245.5,180.0,29,1,54.9,36.0,4.411666666666666,0.35946805555555555,1.0840059461611187
3210,KABUPATEN MAJALENGKA,2015,12,379.7,379.7,331.0,31,0,46.7,45.0,3.393870967741935,0.42268817204301073,1.0815732341135564
3210,KABUPATEN MAJALENGKA,2016,1,335.3,335.3,343.0,31,0,29.8,39.6,3.4690322580645163,0.42795967741935487,1.0206679720031544
3210,KABUPATEN MAJALENGKA,2016,2,559.3,559.3,487.0,29,0,46.8,46.8,2.790344827586207,0.43498563218390807,1.127622347984831
3210,KABUPATEN MAJALENGKA,2016,3,428.8,428.8,353.0,31,0,30.2,46.4,3.423548387096774,0.43055645161290323,1.1803100797052408
3210,KABUPATEN MAJALENGKA,2016,4,320.9,320.9,307.0,30,0,26.7,32.4,3.3736666666666664,0.42839861111111105,1.0964895739079175
3210,KABUPATEN MAJALENGKA,2016,5,188.3,188.3,218.0,31,0,16.6,34.6,3.329354838709677,0.4205201612903226,0.8040124749802169
3210,KABUPATEN MAJALENGKA,2016,6,88.4,88.4,146.0,24,0,14.9,40.7,3.3543333333333334,0.39200833333333335,0.49514753764753744
3210,KABUPATEN MAJALENGKA,2016,7,132.2,132.2,164.0,28,0,15.7,31.0,3.5029032258064516,0.3830470430107527,0.6424634853941573
3210,KABUPATEN MAJALENGKA,2016,8,91.7,91.7,115.0,20,0,21.3,36.7,4.077096774193548,0.29741666666666666,0.6649647435897437
3210,KABUPATEN MAJALENGKA,2016,9,214.6,214.6,242.0,29,0,31.4,38.9,3.8253333333333335,0.3964111111111111,0.781235432746322
3210,KABUPATEN MAJALENGKA,2016,10,507.9,507.9,360.0,28,1,57.1,37.1,3.2512903225806453,0.42984005376344087,1.383145142571065
3210,KABUPATEN MAJALENGKA,2016,11,360.7,360.7,307.0,30,0,29.0,33.1,3.5103333333333335,0.4313541666666667,1.3382718460876353
3210,KABUPATEN MAJALENGKA,2016,12,321.3,321.3,318.0,31,0,25.7,55.4,3.3138709677419356,0.427383064516129,1.030522100711854
3210,KABUPATEN MAJALENGKA,2017,1,282.59999999999997,282.59999999999997,251.0,31,0,22.9,41.4,3.233225806451613,0.4917728494623656,1.2303565028161798
3210,KABUPATEN MAJALENGKA,2017,2,393.2,393.2,306.0,28,0,47.7,41.4,2.983214285714286,0.4964449404761905,1.3250072832776836
3210,KABUPATEN MAJALENGKA,2017,3,257.7,257.7,254.0,31,0,28.7,37.8,3.5851612903225805,0.49068279569892476,0.9953655870633799
3210,KABUPATEN MAJALENGKA,2017,4,171.4,171.4,210.0,30,0,32.5,31.7,3.435,0.4785597222222222,0.8503191438191436
3210,KABUPATEN MAJALENGKA,2017,5,88.7,88.7,78.0,14,0,22.3,50.8,4.187096774193549,0.37433602150537637,1.1223263244691817
3210,KABUPATEN MAJALENGKA,2017,6,59.300000000000004,59.300000000000004,146.0,23,0,13.4,55.4,3.9283333333333332,0.3279166666666667,0.33912221410303256
3210,KABUPATEN MAJALENGKA,2017,7,14.0,14.0,54.0,16,0,4.8,68.0,4.992580645161291,0.28836559139784945,0.18812500000000001
3210,KABUPATEN MAJALENGKA,2017,8,0.7,0.7,5.0,3,0,0.5,66.6,5.9151612903225805,0.25678763440860214,0.12222222222222223
3210,KABUPATEN MAJALENGKA,2017,9,48.9,48.9,77.0,16,0,15.3,61.9,5.634,0.2833222222222222,0.4302888257575757
3210,KABUPATEN MAJALENGKA,2017,10,77.5,77.5,156.0,28,0,22.4,51.8,4.690967741935483,0.3460739247311828,0.3677244382601525
3210,KABUPATEN MAJALENGKA,2017,11,218.4,218.4,202.0,27,0,49.5,59.4,3.6053333333333333,0.4093263888888889,0.9307471438026995
3210,KABUPATEN MAJALENGKA,2017,12,226.20000000000002,226.20000000000002,213.0,30,0,39.4,36.4,3.3496774193548386,0.4553454301075269,0.8190410052910055
3210,KABUPATEN MAJALENGKA,2018,1,224.0,224.0,218.0,30,0,26.2,41.8,3.165483870967742,0.4724583333333333,1.0376507158418926
3210,KABUPATEN MAJALENGKA,2018,2,271.59999999999997,271.59999999999997,287.0,28,0,26.8,36.0,3.1535714285714285,0.49675744047619047,0.9472033612396008
3210,KABUPATEN MAJALENGKA,2018,3,247.0,247.0,234.0,31,0,31.8,32.4,3.613548387096774,0.48484543010752684,1.0178754578754576
3210,KABUPATEN MAJALENGKA,2018,4,158.1,158.1,216.0,28,0,20.5,36.0,3.694666666666667,0.48359166666666664,0.7911848270776847
3210,KABUPATEN MAJALENGKA,2018,5,48.5,48.5,101.0,24,0,7.3,48.2,4.107741935483871,0.3983024193548387,0.44740079365079355
3210,KABUPATEN MAJALENGKA,2018,6,57.6,57.6,75.0,15,0,19.5,56.9,4.367333333333334,0.3111416666666667,0.4668099415204678
3210,KABUPATEN MAJALENGKA,2018,7,0.1,0.1,1.0,1,0,0.1,70.2,5.714516129032258,0.2541680107526882,0.1
3210,KABUPATEN MAJALENGKA,2018,8,1.4000000000000001,1.4000000000000001,9.0,4,0,0.8,70.9,6.114193548387097,0.2444543010752688,0.15000000000000002
3210,KABUPATEN MAJALENGKA,2018,9,8.6,8.6,41.0,12,0,1.8,63.0,6.007666666666666,0.25837777777777776,0.23724206349206356
3210,KABUPATEN MAJALENGKA,2018,10,32.9,32.9,123.0,24,0,10.8,56.5,5.6974193548387095,0.27053629032258064,0.23112373737373737
3210,KABUPATEN MAJALENGKA,2018,11,289.2,289.2,228.0,29,1,83.0,46.8,4.0089999999999995,0.43841388888888894,0.9820068752523112
3210,KABUPATEN MAJALENGKA,2018,12,304.3,304.3,325.0,31,1,52.1,36.4,3.3974193548387097,0.47795698924731184,0.7717895224941067
3210,KABUPATEN MAJALENGKA,2019,1,368.8,368.8,360.0,31,1,55.2,37.4,3.191290322580645,0.494508064516129,0.9894447602852326
3210,KABUPATEN MAJALENGKA,2019,2,319.90000000000003,319.90000000000003,343.0,28,0,47.2,36.7,3.4589285714285714,0.4953214285714286,0.9095398033922197
3210,KABUPATEN MAJALENGKA,2019,3,261.2,261.2,261.0,31,0,25.1,37.8,3.3148387096774194,0.492377688172043,1.0595016990178283
3210,KABUPATEN MAJALENGKA,2019,4,436.8,436.8,320.0,30,2,71.0,29.9,3.3223333333333334,0.496075,1.3133359807833493
3210,KABUPATEN MAJALENGKA,2019,5,53.2,53.2,133.0,26,0,7.1,56.2,4.1487096774193555,0.3862123655913978,0.3355921855921855
3210,KABUPATEN MAJALENGKA,2019,6,5.1,5.1,28.0,8,0,1.9,63.7,5.271,0.22863472222222223,0.1464732142857143
3210,KABUPATEN MAJALENGKA,2019,7,5.0,5.0,25.0,5,0,1.7,61.9,5.530967741935484,0.19534005376344085,0.2065
3210,KABUPATEN MAJALENGKA,2019,8,1.2,1.2,11.0,5,0,0.4,67.3,6.051290322580646,0.19181182795698926,0.10666666666666666
3210,KABUPATEN MAJALENGKA,2019,9,4.9,4.9,25.0,8,0,1.8,60.5,6.521,0.19256666666666666,0.16229166666666667
